"class","subclass","supertype","cluster"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","022 L5 ET CTX Glut","0090 L5 ET CTX Glut_2","0362 L5 ET CTX Glut_2"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0106 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0030 L2/3 IT CTX Glut_2","0109 L2/3 IT CTX Glut_2"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0030 L2/3 IT CTX Glut_2","0109 L2/3 IT CTX Glut_2"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0029 L2/3 IT CTX Glut_1","0105 L2/3 IT CTX Glut_1"
"01 IT-ET Glut","007 L2/3 IT CTX Glut","0030 L2/3 IT CTX Glut_2","0109 L2/3 IT CTX Glut_2"
"01 IT-ET Glut","006 L4/5 IT CTX Glut","0027 L4/5 IT CTX Glut_5","0098 L4/5 IT CTX Glut_5"
